order_status,order_id,product_category_name,seller_id
canceled,d93ef0caa7a160caec60b4d6833415a6,esporte_lazer,973f21788dfab357250f69a8dcb7ddee
canceled,d93ef0caa7a160caec60b4d6833415a6,esporte_lazer,973f21788dfab357250f69a8dcb7ddee
canceled,46010c67bec146f0c9db27f42149c5d2,utilidades_domesticas,ab9db4cf53b08b828b64dccaafc2d9f0
canceled,3388fa275fc1b344e275af704e8d3156,ferramentas_jardim,e628d4a53c109f09ca88098338b3a3f5
canceled,d1f4276166cee5a37d01beb15e2426fc,eletronicos,a4e634166243bbb3a13fa584463fa468
canceled,230cb5ffb43a10662e4b64e7d02cd171,utilidades_domesticas,4830e40640734fc1c52cd21127c341d4
canceled,230cb5ffb43a10662e4b64e7d02cd171,utilidades_domesticas,4830e40640734fc1c52cd21127c341d4
canceled,735ad119a24ea4a9d6fbfcd9f296920a,instrumentos_musicais,f5a590cf36251cf1162ea35bef76fe84
canceled,efc7c29e1816bb3d30c1e8c207bf87ca,relogios_presentes,1352e06ae67b410cdae0b2a22361167b
canceled,d2feb2f430d7d97b41873672953fe944,bebes,e26901d5ab434ce92fd9b5c256820a4e
canceled,749309f96df588c96621963117e9530f,utilidades_domesticas,508808d438fe2ff972ed13bb8f4a82e2
canceled,5d790fe3637a350e66c1f7f6d91f4c4e,perfumaria,a1ed30492b3b798bc121845bc4aa7366
canceled,5d790fe3637a350e66c1f7f6d91f4c4e,perfumaria,a1ed30492b3b798bc121845bc4aa7366
canceled,2cfc79d9582e9135c0a9b61fa60e6b21,papelaria,dbc22125167c298ef99da25668e1011f
canceled,ad15ae08ead6006cdba6fb5f19b055c8,moveis_decoracao,b335c59ab742f751a85db9c411a86739
canceled,ba0f1e99132c6f69e4622597e9853599,informatica_acessorios,6973a06f484aacf400ece213dbf3d946
canceled,5abf37ab57e23f69a9c8ab98c4800273,papelaria,2a84855fd20af891be03bc5924d2b453
canceled,2701d162dabcb83a27f19ae30e8fea47,automotivo,6c1b6d0c604b776f844125f911eb7377
canceled,263f5778d1130e9c186958780172a107,dvds_blu_ray,75fbb52eda0cbc24f479d3b2fbfa8d3e
canceled,66b7aa4a53c5c138ffe0aa7ac74dbea1,informatica_acessorios,17e34d8224d27a541263c4c64b11a56b
canceled,4b90912a086907b087947c385e8d13b1,construcao_ferramentas_seguranca,45ba18c210d42734ec52c0c1c574e9ee
canceled,697705c05da5ef945de721dd31bf23c6,cama_mesa_banho,67e43d802fde8cfd3f9580124f8167d1
canceled,0605918e96aec0f42a10810d92b5e864,utilidades_domesticas,cd06602b43d8800bd0afad514919d35c
canceled,8caf289ab5d7e3ec7b4522aa22dabbec,bebes,46dc3b2cc0980fb8ec44634e21d2718e
canceled,04b3135bf087618b410a00680576242f,utilidades_domesticas,ec2e006556300a79a5a91e4876ab3a56
canceled,2c8740f9df6d253c15dc035eba80ebed,moveis_decoracao,53e4c6e0f4312d4d2107a8c9cddf45cd
canceled,3f191c1edeb80678998ec0c8683cefcc,informatica_acessorios,85d9eb9ddc5d00ca9336a2219c97bb13
canceled,943625151a5d8d00da80e96a90930e03,eletrodomesticos,9674754b5a0cb32b638cec001178f799
canceled,2ad4df0af7a71d632dccc0129bee3268,pc_gamer,1961c3e1272bfeceb05d0b78b5bbfdaf
canceled,4e27ad7f1a6821ceddc8442eb1875014,informatica_acessorios,c79151301b9d90985d1fa52879213105
canceled,7aa23447e2b8d82e2355605aeac705b4,relogios_presentes,7e93a43ef30c4f03f38b393420bc753a
canceled,c0341f028a07cb3196e3bf4e850066bb,moveis_decoracao,61b893c57e33626afb104d4112b1be76
canceled,82b564e3b8efa4e060e5c950cb6fa9ad,cama_mesa_banho,cce6ab8d1682639fe45ab70234f1665f
canceled,f71952473c83952e23fb55146d59bfe2,eletroportateis,45d33f715e24d15a6ccf5c17b3a23e3c
canceled,37e5806494067b6dcc269c80c272eab2,brinquedos,312ba1d77e9c332ef21f9598b7f64cd7
canceled,37e5806494067b6dcc269c80c272eab2,brinquedos,312ba1d77e9c332ef21f9598b7f64cd7
canceled,8abd0f2c3a61336c2ee97b2785175332,bebes,7a67c85e85bb2ce8582c35f2203ad736
canceled,7e30f6ae5435d7c05b487f7b5e1d61ba,telefonia,ea8482cd71df3c1969d7b9473ff13abc
canceled,5754d3172f19f363edbaf03691b9f989,livros_interesse_geral,c3fe93ba3085f92855c97e57f38c8c05
canceled,e928f5fbefb30f228db4678d9222b231,cama_mesa_banho,d2374cbcbb3ca4ab1086534108cc3ab7
canceled,b7d469b7eb3c07c6d4b96d505c811fea,informatica_acessorios,f262cbc1c910c83959f849465454ddd3
canceled,f823e090c5fffc41f7a863aa7c66e34a,cool_stuff,46dc3b2cc0980fb8ec44634e21d2718e
canceled,815c1f60c4896764d6d70b7fea63863b,bebes,538caafddff204241cecbf3a02e6b3cf
canceled,ce0a53468ddde09e79f73edba370ceec,relogios_presentes,6560211a19b47992c3666cc44a7e94c0
canceled,2bc76dc101f9fa63d195e341cd11a649,beleza_saude,718539d38d07dd351c76db862760e2e2
canceled,a0f2f8b0523207a13f02225bc812ed23,brinquedos,81783131d2a97c8d44d406a4be81b5d9
canceled,5f787bb3e0a01a4f347192157c036791,beleza_saude,b17b679f4f5ce2e03ce6968c62648246
canceled,f7b13a5afd48ca5bcf589a25d5377b00,cool_stuff,c4f7fee5b0db50e87766f5a4d1b1b758
canceled,1469262ec8414d0e3f821bda79cf14cc,automotivo,39d54ff918774174706fb065d7f9dc07
canceled,6683aa4f73f7869ec65ebeeef53f700b,utilidades_domesticas,4e8dacf3d38f281ae26c3e0321d92d88
canceled,6683aa4f73f7869ec65ebeeef53f700b,utilidades_domesticas,4e8dacf3d38f281ae26c3e0321d92d88
canceled,6683aa4f73f7869ec65ebeeef53f700b,utilidades_domesticas,4e8dacf3d38f281ae26c3e0321d92d88
canceled,6683aa4f73f7869ec65ebeeef53f700b,utilidades_domesticas,4e8dacf3d38f281ae26c3e0321d92d88
canceled,6683aa4f73f7869ec65ebeeef53f700b,utilidades_domesticas,4e8dacf3d38f281ae26c3e0321d92d88
canceled,9aeaadde646cd9e4c51638f24ecf63cb,perfumaria,c161d1327ebc3a156c09582ab2f59f6c
canceled,60f0f4f310904e1d0c7d41224fcb45d6,telefonia,ef506c96320abeedfb894c34db06f478
canceled,98e38b5d59b358aaf4d5a08ca9814883,cama_mesa_banho,dd2bdf855a9172734fbc3744021ae9b9
canceled,7582b8c10039cceafcfe7b13e41a91e2,utilidades_domesticas,cca3071e3e9bb7d12640c9fbe2301306
canceled,936a199847ccb47438d3ae454d5e18d1,telefonia,562fc2f2c2863ab7e79a9e4388a58a14
canceled,d688c0804e20281bdd7c7c864fe300fb,eletronicos,c84592044b180dec206770c38603814b
canceled,8f367420ab5fc7305b7383f29ef4ed4e,relogios_presentes,6560211a19b47992c3666cc44a7e94c0
canceled,847e04c1fabd29748790e74c1430c603,beleza_saude,620c87c171fb2a6dd6e8bb4dec959fc6
canceled,cdcdab9c657011a188471120c6c6accf,papelaria,b2ba3715d723d245138f291a6fe42594
canceled,8a02df0db15a7e4f1ba462a2b939a532,consoles_games,18a349e75d307f4b4cc646a691ed4216
canceled,f489dacdbad0317b1ac5e2c190b3ed26,malas_acessorios,dbc22125167c298ef99da25668e1011f
canceled,3656e5952194117e323c383e559941a3,moveis_decoracao,d20b021d3efdf267a402c402a48ea64b
canceled,24c30ddeb5a4b85a61bbb58b9e3d66c9,beleza_saude,3febca52652e7209509ccfe61cbde40e
canceled,2aaab7e991347226dbda1f61c6785f88,bebes,855668e0971d4dfd7bef1b6a4133b41b
canceled,2aaab7e991347226dbda1f61c6785f88,bebes,855668e0971d4dfd7bef1b6a4133b41b
canceled,2aaab7e991347226dbda1f61c6785f88,bebes,855668e0971d4dfd7bef1b6a4133b41b
canceled,2aaab7e991347226dbda1f61c6785f88,bebes,855668e0971d4dfd7bef1b6a4133b41b
canceled,2aaab7e991347226dbda1f61c6785f88,bebes,855668e0971d4dfd7bef1b6a4133b41b
canceled,5c5bada3b8df98250966f5a7a584657d,instrumentos_musicais,9b1050e85becf3ae99c1cf4934c9bc5d
canceled,f3c5d914eec90079a826c2b5ea7fe6bc,cama_mesa_banho,4a3ca9315b744ce9f8e9374361493884
canceled,b85825cdbdab14cc17f2e159f0fba217,bebes,80f2cf9abf6b5a0e5c612b5eea6646e6
canceled,c3514a3dc150acbbf0ab547f1cdc1fe4,cool_stuff,5dc4bdaf869e8c77c648078cbe8d59c2
canceled,5e30dcb2e114da32afe2f0942750616a,automotivo,e46bc031f2c5bae4ccb40bb90712e9b4
canceled,65fc7195f2f70e60bd81a12c69d7389d,instrumentos_musicais,f5a590cf36251cf1162ea35bef76fe84
canceled,bfb074fa3d43b5b13e7a67203ebdedf5,construcao_ferramentas_jardim,f80edd2c5aaa505cc4b0a3b219abf4b8
canceled,00ae7a8b4936674ebb701d4a23719a79,automotivo,bf0d50a6410d487dc97d2baac0a8c0be
canceled,a9957adf297a6be5e8625b3e93329c6d,dvds_blu_ray,491a5ada3aa1678414e990262c4bbdc1
canceled,642a8a89c36a8b2f4884cd8e68168247,cama_mesa_banho,8a32e327fe2c1b3511609d81aaf9f042
canceled,2e8a59579f027832343436a97c22499b,brinquedos,bacb1f0ed56ad24198f5810d2b3fe9a5
canceled,6954eac303f94f5f51b80deb4ba7be50,esporte_lazer,9b00ed88b7fdb95d6ff76e27c1b52d16
canceled,c8a39e88e6ff246e21f6fc93c50a2e88,utilidades_domesticas,784ba75dd9d20200c4caed3d7a77141a
canceled,6feadaaee762109cbc3bfaf93254fab9,fashion_bolsas_e_acessorios,891071be6ba827b591264c90c2ae8a63
canceled,5b3367de06e5c2955a98de36a52fbe1a,consoles_games,4869f7a5dfa277a7dca6462dcf3b52b2
canceled,7c0659561e8e95e839b8a4f9f4b6fab9,brinquedos,b2ba3715d723d245138f291a6fe42594
canceled,a9c8ac0c26c178f0ad33618f96225a01,eletronicos,73a63f72308aa20a46f4b1632018f196
canceled,a9c8ac0c26c178f0ad33618f96225a01,eletronicos,73a63f72308aa20a46f4b1632018f196
canceled,a9c8ac0c26c178f0ad33618f96225a01,eletronicos,73a63f72308aa20a46f4b1632018f196
canceled,a9c8ac0c26c178f0ad33618f96225a01,eletronicos,73a63f72308aa20a46f4b1632018f196
canceled,a9c8ac0c26c178f0ad33618f96225a01,eletronicos,73a63f72308aa20a46f4b1632018f196
canceled,1c95864be748aeb7e70002b2d365646f,informatica_acessorios,36a968b544695394e4e9d7572688598f
canceled,e5476d1c0a9bcc909b2f4bc24559bdde,ferramentas_jardim,c9a06ece156bb057372c68718ec8909b
canceled,c94939ec208457c136427d40ea7bb4cf,eletroportateis,23d7c96d4a1160db1c726b248601b25a
canceled,5f0dfd096a455e93ffb4ee0635b32264,utilidades_domesticas,f8db351d8c4c4c22c6835c19a46f01b0
canceled,b5d4eb6b98c48a1d20e7a7663881bdd0,papelaria,dbc22125167c298ef99da25668e1011f
canceled,7525729ed75b4d65c84bf8499bef7df2,moveis_sala,4d6fb82c629c7a5028bfd973c07b05e0
canceled,d01c5b46e00bd214519fe9f64bbb2649,,ffff564a4f9085cd26170f4732393726
canceled,4fafa25ee16300a26f7ef92f3d15b58b,moveis_cozinha_area_de_servico_jantar_e_jardim,f543ba3c973276f519d89d59bd46cead
canceled,2db84a082bda455eb1da10727e7ca621,beleza_saude,955fee9216a65b617aa5c0531780ce60
canceled,541d81a8afee2348b192cc10df37367c,construcao_ferramentas_seguranca,4a3ccda38b2129705f3fb522db62ca31
canceled,541d81a8afee2348b192cc10df37367c,construcao_ferramentas_seguranca,4a3ccda38b2129705f3fb522db62ca31
canceled,541d81a8afee2348b192cc10df37367c,construcao_ferramentas_seguranca,4a3ccda38b2129705f3fb522db62ca31
canceled,541d81a8afee2348b192cc10df37367c,construcao_ferramentas_seguranca,4a3ccda38b2129705f3fb522db62ca31
canceled,3addeedb2235eeb1e75dd513cd6eeb35,esporte_lazer,c3867b4666c7d76867627c2f7fb22e21
canceled,37ce40447807e0d3e58cc474ce549881,papelaria,2a84855fd20af891be03bc5924d2b453
canceled,cd94dbdc801da0cd93b0c8f33663973d,informatica_acessorios,f457c46070d02cadd8a68551231220dd
canceled,b8752fc264f1692031237bb715061cc4,beleza_saude,620c87c171fb2a6dd6e8bb4dec959fc6
canceled,0166cc8756d58b4a30fb49de83527120,telefonia,562fc2f2c2863ab7e79a9e4388a58a14
canceled,d8f135a040950408cd059c27a623bd97,bebes,b2ba3715d723d245138f291a6fe42594
canceled,8c3a5781b4f217b12c76e4216007e2db,esporte_lazer,c3867b4666c7d76867627c2f7fb22e21
canceled,e23eaa3bc8275c392145e736dbdea275,automotivo,b1b3948701c5c72445495bd161b83a4c
canceled,fa6d0c0ef7a7849ab7847303d458df3c,bebes,4c8b8048e33af2bf94f2eb547746a916
canceled,6b460c25c2bb8e1323536e9e921d04a1,perfumaria,cc419e0650a3c5ba77189a1882b7556a
canceled,d05cf40cb923ba228822414cc52067c3,cool_stuff,bacb1f0ed56ad24198f5810d2b3fe9a5
unavailable,dc18a044b56ed174037ca164cdf2e921,eletronicos,f0563bacf40c311f1c4d3d6b67b8a7a7
canceled,32e34fe202c1776f1f6670feb9a28a73,moveis_decoracao,782f78b632a43875dd5b53e3e49c9564
canceled,a20191650d84d1d59f72139a87207a3b,papelaria,1da3aeb70d7989d1e6d9b0e887f97c23
canceled,af07804a2d53e8639954baf97fbf803a,cool_stuff,7ddcbb64b5bc1ef36ca8c151f6ec77df
canceled,697495e65867be26f25a3b5df26fcdac,brinquedos,f615fe7efbef0f4f08fd3086bc7a3e60
canceled,3af427dfb9464cd660ac27292bb5d30b,,ac51cac5e20d69ff485a54746488ef48
canceled,90ff3cffbad0c03e76cdb32a788a649e,perfumaria,0307f7565ff85b299b6e5ef162b1b1a9
canceled,4689301ba3cbffea28d57a22a80987c3,brinquedos,bacb1f0ed56ad24198f5810d2b3fe9a5
canceled,4a63bdb264d95eae86109b24b4880aee,bebes,fe49ee029e61e789a1f3a5525f57ba8d
canceled,1cd8d1567debd198821fe9d46d99b5b1,brinquedos,e7f3bf1ecd8526eb7f3b18059e6716e5
canceled,5d9c5817e278892b7498d90bfa28ade8,pet_shop,340636a908b13bbe0f4fb63fbe1d0c03
canceled,5d9c5817e278892b7498d90bfa28ade8,pet_shop,340636a908b13bbe0f4fb63fbe1d0c03
canceled,3f97741c29250239ff213d393949f2e3,cool_stuff,c847e075301870dd144a116762eaff9a
canceled,d98c008ab7402c99b12dc051744284e8,brinquedos,a673821011d0cec28146ea42f5ab767f
canceled,5627a31940ca40213ead4a6a71e7b386,beleza_saude,cc419e0650a3c5ba77189a1882b7556a
canceled,13bdf405f961a6deec817d817f5c6624,utilidades_domesticas,7a241947449cc45dbfda4f9d0798d9d0
canceled,12af24617f25e0c8cd411544f704f2f7,automotivo,d1a1b40ec554c593a1a99366746289dd
canceled,ad430bc59db52b1f7522b6f19e669bc6,automotivo,d65f31d2413268e671989503f6cf9993
canceled,c7da51b752a41bf0fc419eb6b929b582,esporte_lazer,bc47d5d1490df2b36add65d733eafaba
canceled,f289bb2bb19d49b2e6aa64cb10b0e4bc,eletroportateis,81783131d2a97c8d44d406a4be81b5d9
canceled,7114487751b14b1d7f547fefba1eec75,utilidades_domesticas,8e6cc767478edae941d9bd9eb778d77a
canceled,92a0ba3943ad83671830b1091c606671,utilidades_domesticas,ffff564a4f9085cd26170f4732393726
canceled,66418c06e5f1b83ea04c3d1a7221db5d,telefonia_fixa,20b54c376b794ed028df09a3cd88e8dc
canceled,5347a99b50c4d33d2959dcce4e19641c,utilidades_domesticas,8e6cc767478edae941d9bd9eb778d77a
canceled,4c5e883786df8d555be4dc12f11d3fe7,beleza_saude,a416b6a846a11724393025641d4edd5e
canceled,5f416901ed4850dea2341b0c8cf6fde7,esporte_lazer,44f091b5abab8018f682fce8124b85e5
canceled,f7f1e7aa2dda713297141d80375e9509,eletrodomesticos_2,4917cee8d902e13428c3ec4b1ca6f315
canceled,34b3d6f518fb789c443e4ec00f9bb0ce,automotivo,f1c1ac3f3efc07e659c035008e615e66
canceled,34b3d6f518fb789c443e4ec00f9bb0ce,automotivo,f1c1ac3f3efc07e659c035008e615e66
canceled,34b3d6f518fb789c443e4ec00f9bb0ce,automotivo,f1c1ac3f3efc07e659c035008e615e66
canceled,34b3d6f518fb789c443e4ec00f9bb0ce,automotivo,f1c1ac3f3efc07e659c035008e615e66
canceled,34b3d6f518fb789c443e4ec00f9bb0ce,automotivo,f1c1ac3f3efc07e659c035008e615e66
canceled,f3bd213a969549dd53ed48872f4bb69d,consoles_games,7299e27ed73d2ad986de7f7c77d919fa
canceled,16547d000ee8f177f45827613e2a17f3,telefonia,2138ccb85b11a4ec1e37afbd1c8eda1f
canceled,16547d000ee8f177f45827613e2a17f3,telefonia,2138ccb85b11a4ec1e37afbd1c8eda1f
canceled,adf7aaadebc68680921043015e141781,esporte_lazer,7bcd7c5f8631701474db233ccf1c094b
canceled,8cb7144be7be61b57614e79ece54a225,livros_interesse_geral,4dbd95a08b31ede5c82d3f861cb1ce1a
canceled,9bcddf79e9ba13cbf6c32e0916bd42d7,brinquedos,3078096983cf766a32a06257648502d1
canceled,13a60be94bc36bf7c5f1e0a849cdd6e4,moveis_decoracao,5343d0649eca2a983820bfe93fc4d17e
canceled,eea28ef28b84c9907e7417c41813bd34,relogios_presentes,7e93a43ef30c4f03f38b393420bc753a
canceled,84002f994c72707b99788fbbc6f72f3f,telefonia,850913d59ce317156b00f3705f1c3edb
canceled,6ef587afa4703fd874edb7ade8efc7b0,,c1d1ebb4745cc43cb6f05e9c8a705c9a
canceled,b4c4b76c642808cbe472a32b86cddc95,cool_stuff,c4f7fee5b0db50e87766f5a4d1b1b758
canceled,b4c4b76c642808cbe472a32b86cddc95,cool_stuff,c4f7fee5b0db50e87766f5a4d1b1b758
canceled,e9c9e163bd9e8a23c5afab293ed676e2,esporte_lazer,c3867b4666c7d76867627c2f7fb22e21
canceled,dce845cf61098865d01085518184dbb9,papelaria,3d871de0142ce09b7081e2b9d1733cb1
canceled,c4ca4450ac2974ba5eeb4832b7ec724a,automotivo,8581055ce74af1daba164fdbd55a40de
canceled,c4ca4450ac2974ba5eeb4832b7ec724a,automotivo,8581055ce74af1daba164fdbd55a40de
canceled,114e0ad5d9cd8931d7541e1331bdb503,cama_mesa_banho,dd2bdf855a9172734fbc3744021ae9b9
canceled,f184018d4bdb5a578d594906fdff974e,ferramentas_jardim,1127b7f2594683f2510f1c2c834a486b
canceled,a31ecde4565b9e5e70a4ac17fb47174c,bebes,4c8b8048e33af2bf94f2eb547746a916
canceled,4551b488487e6cfa31f9e35073d3c5d4,beleza_saude,ecccfa2bb93b34a3bf033cc5d1dcdc69
canceled,16b812958d1a00bb75c3256b05b5a632,eletroportateis,9674754b5a0cb32b638cec001178f799
canceled,a9569e5470a944e2c8787ab08b6e26ed,moveis_decoracao,994f04b3718c2bab35c2adfa8afecd2a
canceled,e2557098c56afd06a929b32a63b5f856,beleza_saude,cc419e0650a3c5ba77189a1882b7556a
canceled,93aa3d58f7f2a97010801f8ff8dc45a5,esporte_lazer,92992bec39dde5766f590d3b1f46d465
canceled,bfcec6fcc6a68c5505537bb8a0a38039,esporte_lazer,c3867b4666c7d76867627c2f7fb22e21
canceled,966f96af9d189dc428ff04ebbca821b8,brinquedos,5f2684dab12e59f83bef73ae57724e45
canceled,a37ddd895baf6a663cd42465aa1a1d10,informatica_acessorios,6973a06f484aacf400ece213dbf3d946
canceled,6ad336dba0613cde0e5717f50dc8c669,informatica_acessorios,f457c46070d02cadd8a68551231220dd
canceled,808c7c69c2778bdf4689eee0286e2bef,moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042
canceled,808c7c69c2778bdf4689eee0286e2bef,moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042
canceled,808c7c69c2778bdf4689eee0286e2bef,moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042
canceled,808c7c69c2778bdf4689eee0286e2bef,moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042
canceled,808c7c69c2778bdf4689eee0286e2bef,moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042
canceled,808c7c69c2778bdf4689eee0286e2bef,moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042
canceled,7ef8671acf9060d60ac3eb8616a99627,utilidades_domesticas,7040e82f899a04d1b434b795a43b4617
canceled,8652f7789fe1585b439154b7ae0f4285,esporte_lazer,e9779976487b77c6d4ac45f75ec7afe9
canceled,d5fe6827cc4a6ce0562e5e116c627839,esporte_lazer,f7df46c1e0ec44eed5c6726478da4a17
canceled,2cef7c298050b8d6865e77d071529770,informatica_acessorios,ede0c03645598cdfc63ca8237acbe73d
canceled,2b020fc22c27548cc22ee8447edad356,moveis_decoracao,f650a9708fa1bab22bdd8d3a818cc415
canceled,485a9b5ac4906bb7eaac99931164c87b,relogios_presentes,8444e55c1f13cd5c179851e5ca5ebd00
canceled,860455aa7b45766b3d33b051cebc6e27,telefonia,2138ccb85b11a4ec1e37afbd1c8eda1f
canceled,25fd9ab410ed941187c41224aaecd049,bebes,855668e0971d4dfd7bef1b6a4133b41b
